code,name,medianIncome,youthUnemployment2010,youthUnemployment2013,unemployment2010,unemployment2013,unemploymentChange,reportedCrime,populationChange,hasEducation,asylumCosts,urbanDegree,satisfactionInfluence,satisfactionGeneral,satisfactionElderlyCare,foreignBorn,reportedCrimeVandalism,youngUnskilled,latitude,longitude,population,populationShare65plus,municipalityType,municipalityTypeBroad,refugees,rentalApartments,governing,fokusRanking,foretagsklimatRanking,cars,motorcycles,tractors,snowmobiles
0780,Växjö,201793,9.3,8.7,7.9,8,0.0999999999999996,831,0.8,27.5,333,49.1,NA,NA,NA,11.7,9.6,5.9,56.879004,14.805852,11065,19.4,Larger towns,Town,33.8,234.1,Conservative,19,24,3651.69453230908,200.542250338906,260.370537731586,4.60912788070493
1487,Vänersborg,195999,13.7,13.2,9.5,9.4,-0.0999999999999996,641,2.7,35,0,67.4,NA,NA,NA,6.7,5.9,8.5,58.379728,12.324803,8583,20.5,Commuter municipalities,Rural,14.4,164.8,Mixed,80,231,2230.45555167191,138.180123499942,226.960270301759,8.15565653035069
1765,Årjäng,182826,6.4,5.5,7.2,5.3,-1.9,575,-3.5,22.8,1960,72.8,NA,NA,NA,8.8,5.4,10.2,59.389159,12.132717,8168,25.1,Sparsely populated municipalities,Rural,11.2,129.1,Conservative,204,113,765.670910871694,46.767874632713,183.031341821743,11.2634671890304
1293,Hässleholm,237817,10.4,13.1,9.1,9.6,0.5,751,3.9,30.7,749,88.9,45,58,60,15.5,12,10.8,56.158914,13.766766,19968,17,Larger towns,Town,13.2,136.9,Conservative,83,187,1311.59855769231,103.215144230769,181.189903846154,0.951522435897436
2403,Bjurholm,168796,7.1,11.5,6.7,10.2,3.5,205,-3.2,25.1,546,39.3,NA,NA,NA,11.2,4.4,8.7,63.930406,19.219213,2436,30,Commuter municipalities,Rural,52,87.6,Conservative,266,38,565.270935960591,38.1773399014778,176.518883415435,186.781609195402
1445,Essunga,187409,10.8,9.1,7.3,6.3,-1,710,-2.3,22.7,1230,45.5,NA,NA,NA,7.6,12.3,13.6,58.195013,12.77825,5494,23.9,Commuter municipalities,Rural,23.2,107.2,Conservative,265,49,618.856934838005,51.3287222424463,176.01019293775,1.45613396432472
1439,Färgelanda,177315,13.5,9.7,10.2,8.5,-1.7,475,-3.3,22.9,2130,54.5,NA,NA,NA,10,13.1,12.3,58.567559,11.994926,6520,24.2,Commuter municipalities,Rural,32.9,108.4,Mixed,284,240,596.319018404908,40.6441717791411,173.773006134969,1.84049079754601
1438,Dals-Ed,166428,9.7,12.5,9.2,7.8,-1.4,738,-1,22.3,1972,62.5,NA,NA,NA,17.8,7.8,13.1,58.974388,11.865175,4740,24.8,Sparsely populated municipalities,Rural,22.9,151.6,Conservative,216,108,602.320675105485,43.2489451476793,168.354430379747,1.68776371308017
0512,Ydre,188318,5.7,7.8,5.1,4.4,-0.699999999999999,194,-2.9,28.8,1671,43.2,NA,NA,NA,9.7,5.5,6,57.85952,15.297346,3617,27.4,Commuter municipalities,Rural,22.5,110.2,Mixed,236,68,561.515067735693,40.0884711086536,160.353884434614,1.38236107271219
1292,Ängelholm,190823,10.5,9.4,7.5,6.4,-1.1,375,-0.7,26.2,703,76.7,37,49,53,6.7,7.1,8.2,56.245748,12.863881,11460,24.4,Commuter municipalities,Rural,5.6,165.7,Conservative,45,8,1864.04886561955,148.167539267016,156.195462478185,1.30890052356021
0885,Borgholm,174435,6.5,9.7,5.4,6.4,1,932,-2.2,32.2,1271,44.2,NA,NA,NA,7.9,15.7,11.4,56.88023,16.656235,10619,32,Tourism municipalities,Rural,13,90.7,Conservative,171,252,576.513796025991,48.3096336754873,154.534325266033,2.07175816931914
1444,Grästorp,193474,11,9.7,8.5,7.4,-1.1,727,-3.6,26.3,330,51.4,49,56,60,7.8,11.1,9.3,58.33404,12.680218,5641,22.8,Suburbs to larger towns,City,30.7,93.8,Conservative,202,42,584.116291437688,40.9501861372097,154.050700230456,1.59546179755363
1470,Vara,191358,9.7,9.7,7.1,6.5,-0.6,641,-1.6,23.6,603,53.6,NA,NA,NA,9.3,9.3,12,58.261781,12.960194,15609,23,Manufacturing municipalities,Rural,14.6,119.9,Mixed,177,33,597.668012044333,45.6147094624896,153.308988404126,1.665705682619
1766,Sunne,181436,9.7,9.5,8.1,6.4,-1.7,607,-3.4,29.7,744,47.9,NA,NA,NA,7.9,7.5,8.2,59.836557,13.144046,13011,23.4,Municipalities in sparsely populated regions,Rural,2.6,108.4,Conservative,183,25,625.547613557759,39.5050342018292,149.642610099147,19.8293751441088
2409,Robertsfors,190132,10.3,7,7.6,6.4,-1.2,401,-2.3,30.2,1953,45.6,48,58,68,7.9,4.3,10.9,64.191835,20.84891,6738,24,Sparsely populated municipalities,Rural,26.6,103,Mixed,238,212,548.085485307213,36.9545859305432,144.553279905016,138.765212229148
2326,Berg,170559,12.8,10.3,12.5,7.2,-5.3,740,-5,27.1,2170,31,36,45,51,7.4,6.3,10.3,58.483333,15.516667,7160,27.3,Tourism municipalities,Rural,37,93.4,Mixed,276,220,606.983240223464,29.3296089385475,143.575418994413,228.212290502793
1461,Mellerud,166192,10.2,10.2,10.5,8.7,-1.8,607,-5.8,24.6,1376,55.6,NA,NA,NA,13.5,14.5,12.1,58.702568,12.451842,8892,27.5,Municipalities in densely populated regions,Rural,22.1,138.1,Conservative,254,165,558.479532163743,39.3612235717499,143.387314439946,3.5987404408457
2260,Ånge,174230,15.2,13.1,11.6,9.9,-1.7,747,-2.6,21.6,2644,69.8,NA,NA,NA,7.3,10,12.2,62.522874,15.658942,7096,26.7,Sparsely populated municipalities,Rural,17.2,147.7,Left-wing,248,246,798.055242390079,57.0744081172492,143.320180383315,183.48365276212
0509,Ödeshög,180640,10.9,9,9.2,7.8,-1.4,560,-3.3,24.3,2281,55.1,NA,NA,NA,9.7,9.5,14.1,58.229105,14.653021,5174,25.8,Commuter municipalities,Rural,32.7,117.9,Conservative,219,95,579.435639737147,41.5539234634712,140.510243525319,3.28565906455354
1466,Herrljunga,191314,9.9,8.6,7,6.6,-0.4,712,-0.1,25.7,393,54.5,NA,NA,NA,12.2,6.8,10.9,58.078029,13.018839,9274,22.3,Manufacturing municipalities,Rural,17.9,116,Mixed,148,48,547.444468406297,44.5331032995471,140.284666810438,1.83308173387966
0604,Aneby,192114,10.1,10.5,7.4,6.6,-0.800000000000001,831,-2.3,28.4,2041,60.7,41,51,60,10.2,8.8,7.4,57.838521,14.817802,6375,21.7,Commuter municipalities,Rural,27.1,120.3,Conservative,187,89,560.313725490196,48.156862745098,136,1.25490196078431
1435,Tanum,189453,7.7,6.2,5.7,4.8,-0.9,675,0.3,29.7,911,40.8,43,51,54,12,8.1,12,58.716213,11.331016,12303,26.2,Tourism municipalities,Rural,8.5,101.1,Conservative,145,241,608.225636023734,45.5173534910185,132.569292042591,2.27586767455092
1814,Lekeberg,201743,10.7,8.4,7,5.8,-1.2,329,2.5,29,0,42.2,NA,NA,NA,4.9,6.6,11.1,59.209354,14.76973,7289,21.2,Suburbs to larger towns,City,0.3,80,Conservative,143,52,583.756345177665,51.4473864727672,132.25408149266,5.07614213197969
0834,Torsås,180588,10.8,12.5,8.4,10.2,1.8,596,-2.8,26.8,930,53.1,36,47,45,9.7,7.1,11,56.412638,15.998275,6879,26.7,Manufacturing municipalities,Rural,27,109.5,Mixed,246,157,586.277075156273,48.5535688326792,128.070940543684,0.145369966564908
2425,Dorotea,173720,8.6,7.6,8.6,9.3,0.700000000000001,399,-5.4,20.8,8582,53.6,NA,NA,NA,8.8,6.3,8.7,64.261794,16.415234,2757,30.2,Tourism municipalities,Rural,68.7,170.7,Mixed,262,151,592.310482408415,34.095030830613,127.675009067827,322.451940515053
2404,Vindeln,181236,11.5,8.9,7.5,6.5,-1,468,-4.8,27.8,1971,59.9,NA,NA,NA,8.6,5.7,8.7,64.201953,19.71887,5344,27.2,Sparsely populated municipalities,Rural,17.4,93.5,Mixed,209,239,570.546407185629,36.8637724550898,126.87125748503,221.931137724551
2132,Nordanstig,177226,12.9,11.1,9.5,9.1,-0.4,464,-2.5,23.2,1834,47.9,32,40,52,8.2,4.4,10.8,62.036668,17.205249,9491,25.1,Sparsely populated municipalities,Rural,24.2,122.8,Mixed,285,277,595.932989147614,45.4114424191339,125.381940786008,77.0203350542619
1270,Tomelilla,182238,11.6,14,9.4,8.5,-0.9,846,0.6,24.9,910,64.4,NA,NA,NA,12.3,11.1,12.6,55.54355,13.95484,12891,23.7,Commuter municipalities,Rural,12.3,121.2,Mixed,165,172,579.241331161275,44.2168955084943,123.807307423784,0.698161508028857
1430,Munkedal,184231,11.7,9.9,8,6.2,-1.8,529,-0.4,23.2,979,58.7,34,46,48,10.7,8.7,11.9,58.471505,11.680192,10205,24.2,Commuter municipalities,Rural,6.5,109.2,Mixed,193,190,621.264086232239,47.1337579617834,123.272905438511,1.27388535031847
1737,Torsby,174332,11.5,8.8,7.6,5.4,-2.2,691,-5.5,24.2,1100,45.2,NA,NA,NA,12,8.8,10.1,60.140907,13.010213,12013,27.4,Sparsely populated municipalities,Rural,13.6,154.5,Left-wing,220,161,652.043619412303,37.7923915757929,122.950137351203,75.8345126113377
1460,Bengtsfors,170971,11.6,14.3,8.7,8.3,-0.399999999999999,503,-3.5,23.8,1728,68.6,41,50,53,15.7,8.9,12.6,59.028612,12.226943,9550,27.9,Manufacturing municipalities,Rural,20.1,184.9,Mixed,256,204,581.780104712042,44.1884816753927,120.942408376963,2.93193717277487
1730,Eda,164708,11.6,8.3,9.2,6.1,-3.1,997,-2.6,20.5,589,52.3,33,48,51,27.2,10.9,10.9,59.833056,12.316667,8426,24.9,Municipalities in sparsely populated regions,Rural,9.8,131.8,Mixed,278,282,625.801091858533,43.7930215998101,120.579159743651,17.8020413007358
1473,Töreboda,176749,14.6,12.1,11,9,-2,845,-2.9,24.9,864,57.6,NA,NA,NA,10.9,9.2,12,58.705509,14.126147,8992,24.2,Manufacturing municipalities,Rural,13.5,132.9,Mixed,231,88,554.048042704626,43.2606761565836,120.551601423488,1.33451957295374
0765,Älmhult,189134,10.1,10.4,6.2,6.3,0.0999999999999996,950,1.6,35.4,2233,49.3,NA,NA,NA,8.7,13.2,8.5,56.552446,14.137405,10420,17.8,Municipalities in densely populated regions,Rural,20,148.9,Conservative,104,125,792.706333973129,46.7370441458733,119.673704414587,0.863723608445297
1266,Hörby,192642,7.9,7.3,6.5,5.9,-0.6,1173,1.1,28.1,327,59.1,27,46,45,13.7,14.4,12.2,55.851716,13.661926,14917,21.4,Suburbs to larger towns,City,14,114.5,Conservative,97,45,578.668633103171,49.4737547764296,119.595092847087,0.603338472883288
1447,Gullspång,170718,14,17.3,10.4,11,0.6,1215,-3.5,24,6572,64.8,35,50,69,14.1,7.1,11.3,58.985467,14.096623,5185,28.6,Manufacturing municipalities,Rural,56.4,114.7,Mixed,289,219,561.812921890068,47.4445515911283,117.839922854388,2.12150433944069
0684,Sävsjö,192532,7,6.6,7.1,6.5,-0.6,820,0.8,25.7,592,74.1,NA,NA,NA,17,8.3,10.1,57.398996,14.665814,10969,22.8,Manufacturing municipalities,Rural,46.2,136.2,Conservative,194,102,540.523292916401,41.9363661227095,116.692497037105,1.54982222627405
2417,Norsjö,182744,15.3,10,11.8,8.3,-3.5,527,-4.3,22.5,5726,56.8,39,53,57,8.4,7.2,7.9,64.913509,19.482641,4175,25.5,Manufacturing municipalities,Rural,59.7,137.1,Mixed,245,148,584.191616766467,34.9700598802395,115.688622754491,232.335329341317
0821,Högsby,168358,9.8,10.4,8,7.9,-0.0999999999999996,839,-3.6,23.2,226,67,NA,NA,NA,18.1,12.9,14,57.172604,16.020619,5718,26.1,Commuter municipalities,Rural,31.7,126.9,Mixed,282,262,555.089192025184,36.7261280167891,114.900314795383,3.14795383001049
2303,Ragunda,169916,16,15,13,10.9,-2.1,696,-3.9,21.6,1099,44.9,NA,NA,NA,10.1,5.1,12.4,63.124617,16.366589,5458,28.5,Sparsely populated municipalities,Rural,32.1,120.2,Mixed,282,222,600.586295346281,43.9721509710517,114.877244411872,168.926346647123
2313,Strömsund,170828,17.5,15.4,12.9,11.2,-1.7,818,-4.4,24.1,3437,55.7,NA,NA,NA,11.4,7.3,7.9,63.853662,15.556869,11984,27.9,Sparsely populated municipalities,Rural,39,128.6,Mixed,251,232,586.615487316422,30.7910547396529,113.818424566088,270.110146862483
0763,Tingsryd,182323,10.7,11.6,7.1,7.5,0.4,642,-2.8,26.7,1896,62.4,36,53,53,13.5,8.5,10.5,56.524745,14.978534,12156,27.4,Manufacturing municipalities,Rural,33.2,150.7,Mixed,185,128,581.112207963146,38.4995064165844,113.277393879566,0.329055610398157
0331,Heby,185889,9.5,8.3,7,6.9,-0.0999999999999996,855,0.3,22.6,787,61.1,NA,NA,NA,10.8,7.2,13.9,59.939637,16.858759,13450,23.6,Commuter municipalities,Rural,19.1,106.9,Mixed,208,162,559.033457249071,43.9405204460967,111.524163568773,26.4684014869888
2101,Ockelbo,182279,13.4,13.6,9.3,9,-0.300000000000001,847,-4,25.7,1099,61.5,40,47,53,9.8,10.7,10.6,60.891784,16.720187,5785,25.7,Commuter municipalities,Rural,48,151.8,Mixed,275,217,566.292134831461,53.2411408815903,111.495246326707,89.7147796024201
0513,Kinda,192820,12.8,12,6.9,7.1,0.199999999999999,408,-0.8,30.4,1072,65.8,39,50,55,8.1,8.4,7.8,57.953579,15.847963,9802,24.4,Municipalities in densely populated regions,Rural,36.1,142.5,Conservative,198,120,569.475617220975,46.3170781473169,110.793715568251,3.87675984492961
2401,Nordmaling,181573,13.9,14.5,9.3,8.9,-0.4,514,-3.7,25.1,4282,52.9,NA,NA,NA,8,5.3,13.6,63.566667,19.5,7006,26.2,Sparsely populated municipalities,Rural,27.6,120,Mixed,250,267,554.667427918927,34.541821296032,110.619469026549,133.314302026834
1381,Laholm,194727,11,9,7.6,7.1,-0.5,642,1.1,28.3,459,65.6,41,56,55,12.6,10.7,10.3,56.505756,13.045605,23517,23.7,Municipalities in densely populated regions,Rural,10.8,106.2,Conservative,146,10,601.734915167751,48.9007951694519,110.430752221797,0.850448611642641
1785,Säffle,177655,13.6,14.5,10.1,9.4,-0.699999999999999,622,-3.2,26.9,201,64.3,41,54,51,10.4,7.8,8.4,59.132661,12.930107,15276,26.7,Municipalities in densely populated regions,Rural,17.9,150.4,Conservative,224,132,565.658549358471,34.7604084838963,109.845509295627,5.2369730295889
0563,Valdemarsvik,176586,8.3,9.5,7.8,7.9,0.100000000000001,633,-3.4,25,1712,58.3,NA,NA,NA,8.3,6.6,14.2,58.202451,16.601363,7585,29.1,Tourism municipalities,Rural,25.6,175.3,Mixed,268,250,546.736980883322,46.14370468029,109.426499670402,5.00988793671721
1499,Falköping,192850,11.6,10.2,8.2,7.4,-0.799999999999999,857,2,28.5,-7,73,35,52,53,13.4,9.7,8.7,58.175029,13.553217,31988,21.9,Municipalities in densely populated regions,Rural,32.7,171.6,Mixed,121,195,517.569088408153,38.2018256846317,108.978366887583,0.593972739777416
2305,Bräcke,175040,19,12.7,13.4,10.7,-2.7,686,-6.4,25,2358,46.7,NA,NA,NA,11.3,8,12,62.750741,15.422575,6559,27.2,Sparsely populated municipalities,Rural,53.1,128.6,Left-wing,290,170,587.589571581034,33.6941606952279,107.943284037201,183.717030035066
2462,Vilhelmina,173280,15.8,15.2,10.8,11.2,0.399999999999999,595,-4.6,24.8,2622,51.3,NA,NA,NA,7.6,7.2,8.4,64.624471,16.655497,6887,23.9,Sparsely populated municipalities,Rural,42.2,153.3,Mixed,263,289,582.111224045303,41.0919122985335,107.303615507478,360.824742268041
1421,Orust,202605,6.6,4.8,5.3,4,-1.3,512,-1.9,33,1451,37.3,NA,NA,NA,7.7,7.3,11.1,58.186641,11.606919,15036,26.7,Commuter municipalities,Rural,9.2,83.9,Mixed,166,263,605.879223197659,40.7688214950785,106.743814844374,0.864591646714552
2421,Storuman,171871,11.8,12.8,8.4,7.4,-1,1276,-5.6,29.3,2453,56.5,NA,NA,NA,7.1,8,6.5,65.09562,17.112277,5954,27.7,Tourism municipalities,Rural,15.7,101.2,Mixed,222,184,603.795767551226,35.4383607658717,105.979173664763,548.538797447094
1465,Svenljunga,191773,9,7.2,6.5,5.1,-1.4,757,-0.1,20.8,186,59.9,29,43,42,14,7.3,15.8,57.495572,13.114622,10299,23.6,Municipalities in densely populated regions,Rural,26,116.5,Conservative,228,214,573.065346150112,48.257112341004,104.087775512186,1.45645208272648
2521,Pajala,174747,14.8,10.7,13.6,8.5,-5.1,619,-2,27.5,1288,48.7,NA,NA,NA,14.2,7.4,7,67.212782,23.367392,6299,31.7,Sparsely populated municipalities,Rural,12.2,115.8,Left-wing,258,284,593.268772821083,22.3845054770599,103.667248769646,191.300206381965
1315,Hylte,198302,7.5,8.4,6.2,6.4,0.2,1100,-2.6,21.8,2115,65.8,42,50,61,23,15.7,12.5,56.954684,13.528469,10001,22.1,Manufacturing municipalities,Rural,29.1,145.7,Mixed,175,117,548.345165483452,44.995500449955,103.189681031897,1.5998400159984
0980,Gotland,183717,7.5,10.7,7.2,8.4,1.2,966,0.3,33.4,235,58.4,32,42,43,6.2,25.4,10.3,57.649684,18.714468,57161,23.3,Tourism municipalities,Rural,2.5,138.9,Mixed,65,256,582.757474501846,45.468063889715,102.989800738266,0.927205612218121
0884,Vimmerby,192042,10.6,10.8,8.2,7.2,-0.999999999999999,556,-1.7,24.7,1641,72.6,31,44,41,9.8,9.6,9.1,57.669034,15.858857,15287,24,Manufacturing municipalities,Rural,25.5,174.3,Conservative,192,166,571.59678157912,54.0328383593903,101.785831098319,1.76620658075489
2513,Överkalix,172724,26.3,15.6,15.4,11.1,-4.3,582,-7.5,25.6,4662,46.4,40,56,62,10.8,8.9,13.1,66.327176,22.842752,3436,32.3,Sparsely populated municipalities,Rural,45.6,132.4,Mixed,279,285,631.257275902212,27.9394644935972,98.9522700814901,149.30151338766
1882,Askersund,191829,9.2,9.3,7.4,6.1,-1.3,1199,-2.5,24.6,1358,60.9,NA,NA,NA,7,8.9,12.7,58.889427,14.910987,11096,26.5,Manufacturing municipalities,Rural,2.6,149,Mixed,214,86,598.413842826244,41.7267483777938,98.6842105263158,5.49747656813266
2021,Vansbro,171732,8.1,8.2,8.7,7.1,-1.6,431,-2.7,20.5,240,60.5,NA,NA,NA,6.9,7.3,12.1,60.509943,14.225342,6730,26.2,Sparsely populated municipalities,Rural,5.4,134.4,Conservative,273,82,620.35661218425,50.520059435364,97.3254086181278,96.7310549777117
1278,Båstad,201458,6.6,8.5,5.4,5.9,0.5,630,0.5,38.4,922,70.5,NA,NA,NA,13.6,9.5,8.6,56.427389,12.847722,14275,29.5,Tourism municipalities,Rural,9.5,106.8,Conservative,98,122,589.84238178634,38.2486865148862,97.092819614711,1.0507880910683
2121,Ovanåker,185623,15.1,14.6,9.1,9.3,0.200000000000001,396,-2.5,22.6,500,63.4,NA,NA,NA,5.4,4.1,10.9,61.519317,15.530633,11354,26.3,Manufacturing municipalities,Rural,31.3,176.1,Mixed,270,205,582.349832658094,42.0997005460631,96.6179320063414,103.047384181786
0382,Östhammar,202320,5.9,7,4.6,4.5,-0.0999999999999996,773,-0.4,25.3,554,66.7,39,49,54,8.7,10.4,10.3,60.259711,18.366615,21352,24.4,Tourism municipalities,Rural,9.4,121.2,Mixed,92,154,542.525290370925,47.9580367178719,94.698388909704,17.3754215061821
0560,Boxholm,194207,14.6,11.7,9.7,7.8,-1.9,512,0.3,22.9,2011,69,49,61,66,7.6,5.6,11.4,58.196689,15.047488,5278,24.1,Commuter municipalities,Rural,28.3,122,Left-wing,237,194,553.99772641152,47.1769609700644,94.3539219401288,1.3262599469496
1452,Tranemo,205109,8.1,8.1,5.6,4.5,-1.1,520,-1.6,23.6,958,70,37,54,56,16,8.1,11.6,57.485569,13.35241,11531,23.4,Manufacturing municipalities,Rural,21.5,137.3,Conservative,189,98,567.080045095829,39.5455728037464,94.1809036510277,2.3415141791692
2422,Sorsele,169557,11.1,8,8,8,0,539,-5,26.9,6069,46.7,NA,NA,NA,11.5,7.7,10.5,65.534938,17.542175,2595,26.8,Sparsely populated municipalities,Rural,158.6,143.3,Mixed,280,114,578.805394990366,25.0481695568401,93.2562620423892,447.784200385356
2309,Krokom,198675,9,6.9,8.3,5.5,-2.8,512,2.2,34.7,1633,50.4,NA,NA,NA,7.9,5.1,7.8,63.326242,14.448654,14643,20.2,Commuter municipalities,Rural,16.8,102.6,Conservative,139,158,575.838284504541,40.0191217646657,92.9454346786861,229.3245919552
1265,Sjöbo,192926,8,8.9,6.7,5.9,-0.8,810,1.7,27.3,116,62.2,37,52,56,11.1,12.1,11.9,55.634822,13.70337,18401,21.9,Suburbs to larger towns,City,6.3,73.8,Conservative,118,51,590.45704037824,53.1492853649258,92.8210423346557,0.326069235367643
0781,Ljungby,199056,6.9,9.2,7.6,6.8,-0.8,733,-0.6,29.3,885,71.2,NA,NA,NA,18.7,9.3,7.3,56.833877,13.941042,27277,22.6,Manufacturing municipalities,Rural,12.7,149.3,Conservative,87,84,550.280456061884,44.5430215932837,92.4955090369176,0.989844924295194
0360,Tierp,188370,13.2,12.8,8.9,8,-0.9,943,0,23.4,607,64.9,NA,NA,NA,10.9,13.4,12.6,60.345896,17.516906,20144,23.5,Manufacturing municipalities,Rural,14.8,148.1,Left-wing,169,160,520.65131056394,40.3097696584591,92.1862589356632,25.7644956314535
1498,Tidaholm,190956,11.6,8.9,9.4,6.8,-2.6,1289,-1,23.4,62,70.4,43,60,58,9.8,9.7,9.4,58.181769,13.959474,12565,22.8,Manufacturing municipalities,Rural,6.7,110.3,Left-wing,205,168,550.099482690012,52.0493434142459,92.1607640270593,0.875447672105054
0862,Emmaboda,189004,10.5,14.9,7.3,8,0.7,915,-3.9,28.2,1195,70.6,NA,NA,NA,15,7.5,11.7,56.630686,15.540006,8964,26.8,Manufacturing municipalities,Rural,18.6,145.7,Left-wing,252,260,581.994645247657,50.7585899152164,92.0348058902276,0.557786702365016
2518,Övertorneå,175549,14.2,11.8,12.6,10.9,-1.7,531,-5.3,30.8,5456,52.7,32,49,48,26.8,9.2,9,66.389725,23.649496,4709,28.7,Sparsely populated municipalities,Rural,45.7,131.2,Mixed,283,276,569.547674665534,23.5718836270971,91.9515820768741,113.399872584413
2082,Säter,200005,6,6.4,5.6,5.2,-0.399999999999999,947,-0.8,29,1821,62.1,NA,NA,NA,6.7,8.3,10.3,60.34665,15.7479,10873,23.2,Commuter municipalities,Rural,20.7,141.6,Mixed,195,100,598.17897544376,47.9168582727858,91.2351696863791,40.0073576749747
2321,Åre,188889,5.3,5.3,5.7,4.6,-1.1,1084,0.8,25.7,1810,88.6,NA,NA,NA,13.5,9.6,7.2,63.399043,13.081506,9132,23,Tourism municipalities,Rural,24.1,186.7,Conservative,93,112,649.802890932983,43.1449846692948,89.9036355672361,361.038107752957
2418,Malå,188912,9,12.9,7.7,6.3,-1.4,285,-6.4,25.4,1332,62.6,NA,NA,NA,8.3,8,9.8,65.18512,18.74907,3155,25.2,Manufacturing municipalities,Rural,31.1,138.6,Mixed,213,258,579.714738510301,26.9413629160063,89.3819334389857,283.676703645008
1491,Ulricehamn,200439,9.6,6.5,6.6,5.1,-1.5,629,2.2,29.3,228,66.6,NA,NA,NA,12.4,8.7,10.1,57.783333,13.416667,23211,22.7,Municipalities in densely populated regions,Rural,20.8,143,Conservative,110,104,565.981646633062,47.3913230795743,89.1387704105812,1.68023781827582
2031,Rättvik,180598,8.6,7.6,7.8,6.5,-1.3,873,-0.8,31,1397,68.1,41,55,50,5.9,8.1,9.6,60.889025,15.123373,10766,30.5,Tourism municipalities,Rural,4.1,125.7,Conservative,157,83,605.052944454765,42.54133382872,87.77633289987,70.0352963031767
0840,Mörbylånga,202993,7,8.2,5.3,5.3,0,466,4.6,38.4,884,65.9,NA,NA,NA,6.7,6.7,7.5,56.523757,16.386916,14368,24.5,Suburbs to larger towns,City,5.7,76.8,Conservative,117,224,581.84855233853,39.880289532294,87.2772828507795,0.278396436525612
1783,Hagfors,175016,15.8,15.1,10.7,8.6,-2.1,828,-5.7,23.4,1251,64.3,NA,NA,NA,12.4,6.9,9.3,60.03437,13.694508,12071,28.2,Manufacturing municipalities,Rural,15.2,107.2,Left-wing,255,280,596.222351089388,45.398061469638,86.9024935796537,26.0127578493911
1981,Sala,190941,13.8,14.3,8.5,8.6,0.0999999999999996,1112,1.9,28.6,622,68.7,NA,NA,NA,11.6,10.7,12.3,59.920859,16.606328,21769,23,Municipalities in densely populated regions,Rural,20.1,180,Mixed,142,266,534.429693600992,41.7106895126097,86.7288345812853,12.7704533970325
1257,Örkelljunga,183541,9.1,9,7,6.8,-0.2,974,0.6,24,447,70,NA,NA,NA,16.9,12.2,14,56.283635,13.278832,9653,23.8,Manufacturing municipalities,Rural,19.2,118.7,Conservative,137,109,569.771055630374,45.1673055008806,86.7087951932042,0.103594737387341
1291,Simrishamn,181278,10.3,8.7,7.5,6.6,-0.9,718,-2.1,38.9,1240,69,NA,NA,NA,11.3,11.3,11,55.557396,14.348965,18951,30.9,Municipalities in densely populated regions,Rural,13.3,145.8,Conservative,130,244,556.593319613741,40.6311012611472,86.6445042477969,0.527676639755158
2161,Ljusdal,178875,15,16.8,11.9,10.3,-1.6,433,-1.1,23.2,1156,58.5,NA,NA,NA,10,11,11,61.830839,16.08175,18931,25.6,Sparsely populated municipalities,Rural,23.9,156.8,Mixed,211,257,555.913580899055,44.1075484654799,86.5775711795468,99.8890708361946
2283,Sollefteå,176100,16.6,18.5,13.2,12.1,-1.1,1009,-4.5,29.2,1814,62.8,NA,NA,NA,10.6,10.9,10,63.165407,17.277135,19623,26.9,Sparsely populated municipalities,Rural,36.3,150.7,Left-wing,217,245,595.678540488203,34.7551342812006,85.9195841614432,123.222748815166
0760,Uppvidinge,193623,9.5,13.2,7.3,9.8,2.5,603,-0.6,22.8,1993,72.1,42,56,58,21.4,5.4,14.6,56.937344,15.444602,9288,24,Manufacturing municipalities,Rural,46.8,151.5,Conservative,233,73,533.161068044789,49.2032730404823,85.1636520241171,3.76830318690784
0860,Hultsfred,177333,12.1,11.1,9.4,9,-0.4,917,-2.9,23.3,864,81.1,NA,NA,NA,17.1,11.3,14.7,57.49484,15.841651,13635,26.3,Manufacturing municipalities,Rural,25.1,192.4,Mixed,221,178,555.922258892556,49.0649064906491,84.1217455078841,1.24679134580125
1471,Götene,199583,10.5,7.8,7.8,6.2,-1.6,576,-0.4,28,996,61.3,NA,NA,NA,10.4,8.3,10.2,58.528002,13.491428,13028,22.6,Manufacturing municipalities,Rural,13,77.5,Mixed,212,41,568.467915259441,53.8071845256371,83.5891925084433,1.53515505066012
2023,Malung-Sälen,184210,6.2,5.4,5.9,4.9,-1,1223,-3.1,23.3,1001,73,38,50,61,9.4,11.4,9.4,61.17442,13.26071,10061,24.9,Tourism municipalities,Rural,19.2,175,Mixed,160,197,665.2420236557,47.2120067587715,83.4907066891959,179.604413080211
2034,Orsa,171233,10.3,11.9,9,8.9,-0.0999999999999996,1095,-2,28.3,1195,80.9,NA,NA,NA,9,8.1,13.8,61.116937,14.628071,6849,25.1,Commuter municipalities,Rural,31.3,158.9,Mixed,240,216,586.216965980435,40.5898671338882,82.9318148634837,95.9264126149803
0685,Vetlanda,198771,8.5,10.1,6.3,6.2,-0.0999999999999996,496,0.3,26.9,713,75.2,NA,NA,NA,13.9,10,7.7,57.42746,15.08533,26419,22.9,Manufacturing municipalities,Rural,19.8,146.3,Mixed,153,63,545.894999810742,44.5512699193762,81.4565274991483,1.13554638706991
